Datetime,Count
2018-12-21 17:25:00,189543.0
2018-12-21 17:30:00,186033.8
2018-12-21 17:35:00,182488.19999999998
2018-12-21 17:40:00,178910.6
2018-12-21 17:45:00,175033.2
2018-12-21 17:50:00,170868.40000000002
2018-12-21 17:55:00,166321.2
2018-12-21 18:00:00,162018.4
2018-12-21 18:05:00,157494.2
2018-12-21 18:10:00,153106.40000000002
2018-12-21 18:15:00,148771.40000000002
2018-12-21 18:20:00,144290.0
2018-12-21 18:25:00,140104.2
2018-12-21 18:30:00,136213.4
2018-12-21 18:35:00,132649.2
2018-12-21 18:40:00,129361.4
2018-12-21 18:45:00,126237.40000000001
2018-12-21 18:50:00,122892.59999999999
2018-12-21 18:55:00,119372.0
2018-12-21 19:00:00,115503.20000000001
2018-12-21 19:05:00,111397.20000000001
2018-12-21 19:10:00,107527.6
2018-12-21 19:15:00,103369.6
2018-12-21 19:20:00,99393.0
2018-12-21 19:25:00,95448.79999999999
2018-12-21 19:30:00,91954.40000000001
2018-12-21 19:35:00,88430.6
2018-12-21 19:40:00,85307.6
2018-12-21 19:45:00,82241.2
2018-12-21 19:50:00,79736.20000000001
2018-12-21 19:55:00,77296.0
2018-12-21 20:00:00,74797.6
2018-12-21 20:05:00,72618.6
2018-12-21 20:10:00,70561.6
2018-12-21 20:15:00,68411.6
2018-12-21 20:20:00,66245.40000000001
2018-12-21 20:25:00,64351.8
2018-12-21 20:30:00,62463.4
2018-12-21 20:35:00,60877.0
2018-12-21 20:40:00,59584.8
2018-12-21 20:45:00,58528.2
2018-12-21 20:50:00,57670.0
2018-12-21 20:55:00,56922.4
2018-12-21 21:00:00,56105.0
2018-12-21 21:05:00,55053.600000000006
2018-12-21 21:10:00,54036.00000000001
2018-12-21 21:15:00,53126.0
2018-12-21 21:20:00,52266.2
2018-12-21 21:25:00,51554.2
2018-12-21 21:30:00,50924.0
2018-12-21 21:35:00,50369.40000000001
2018-12-21 21:40:00,49777.0
2018-12-21 21:45:00,49098.8
2018-12-21 21:50:00,48536.00000000001
2018-12-21 21:55:00,47939.0
2018-12-21 22:00:00,47288.399999999994
2018-12-21 22:05:00,46447.399999999994
2018-12-21 22:10:00,45511.200000000004
2018-12-21 22:15:00,44552.200000000004
2018-12-21 22:20:00,43561.8
2018-12-21 22:25:00,42542.40000000001
2018-12-21 22:30:00,41543.600000000006
2018-12-21 22:35:00,40684.399999999994
2018-12-21 22:40:00,39610.6
2018-12-21 22:45:00,38634.4
2018-12-21 22:50:00,37597.8
2018-12-21 22:55:00,36643.200000000004
2018-12-21 23:00:00,35565.4
2018-12-21 23:05:00,34606.8
2018-12-21 23:10:00,33507.0
2018-12-21 23:15:00,32484.2
2018-12-21 23:20:00,31469.600000000002
2018-12-21 23:25:00,30373.800000000003
2018-12-21 23:30:00,29276.200000000004
2018-12-21 23:35:00,28210.600000000006
2018-12-21 23:40:00,27110.200000000004
2018-12-21 23:45:00,21182.0
2018-12-21 23:50:00,15594.0
2018-12-21 23:55:00,10161.6
2018-12-22 00:00:00,4988.0
2018-12-22 00:05:00,1.0
2018-12-22 00:10:00,1.0
2018-12-22 00:15:00,3606.6000000000004
2018-12-22 00:20:00,7050.800000000001
2018-12-22 00:25:00,10287.000000000002
2018-12-22 00:30:00,13386.000000000002
2018-12-22 00:35:00,16357.000000000002
2018-12-22 00:40:00,15554.400000000001
2018-12-22 00:45:00,14831.0
2018-12-22 00:50:00,14252.199999999999
2018-12-22 00:55:00,13675.8
2018-12-22 01:00:00,13176.400000000001
2018-12-22 01:05:00,12721.600000000002
2018-12-22 01:10:00,12223.800000000001
2018-12-22 01:15:00,11743.2
2018-12-22 01:20:00,11294.200000000003
2018-12-22 01:25:00,10864.0
2018-12-22 01:30:00,10480.8
2018-12-22 01:35:00,10154.0
2018-12-22 01:40:00,9829.4
2018-12-22 01:45:00,9550.2
2018-12-22 01:50:00,9283.199999999999
2018-12-22 01:55:00,9035.400000000001
2018-12-22 02:00:00,8800.4
2018-12-22 02:05:00,8578.6
2018-12-22 02:10:00,8363.800000000001
2018-12-22 02:15:00,8171.000000000001
