anomaly_score;number_of_requests;weekday_id;dateminute
1,58513042609;293441;3;201901170752
0,9291171707;76352;6;201901060821
1,25132958388;31101;1;201901220000
1,29112373511;25335;2;201901160208
0,943247693743;116748;2;201901021900
1,21010565515;62143;3;201901102141
1,55713426274;255161;0;201901140638
1,08084027784;172176;1;201901081138
0,752319935562;47140;3;201812272246
1,19431597579;30006;5;201901260410
1,17582568761;40861;3;201901172318
0,820044200431;135824;2;201812260949
0,913620600706;223239;4;201901041317
0,861470356926;186457;5;201901051700
1,54427523398;276161;1;201901150822
1,30073272792;36677;5;201901190057
1,13478894934;179470;0;201901211005
1,15785320346;204689;1;201901220918
0,757279405931;60787;5;201812292100
1,18010934222;59342;0;201901142138
0,790316500721;52274;3;201901032157
1,2084799615;68816;2;201901162119
1,17405142029;261221;4;201901251404
1,47952811155;236905;0;201901140639
0,692667578967;55186;0;201812242248
1,08276110621;200061;1;201901221401
1,38633307449;265146;4;201901111516
1,33743722584;252598;3;201901170851
1,11255356605;239710;0;201901071614
1,20051088575;177482;6;201901131312
0,81254769369;103703;3;201812270716
0,976111251511;103961;6;201901061822
0,947581630368;69346;4;201812212303
0,847017524236;187475;4;201901041013
1,22301095084;71945;2;201901092116
0,709804169836;36439;5;201812290114
0,993822831862;118803;1;201901011715
0,81459566614;31847;0;201812310027
1,42361937694;260866;0;201901071702
1,53973406007;284707;1;201901151639
0,864159443799;49313;1;201901012108
1,23360546887;211493;5;201901121021
2,48310913328;389519;1;201901081711
1,09060386738;192842;6;201901271352
0,870975932505;204554;2;201901021419
0,948006707822;132849;0;201812310853
1,15700600757;193150;2;201901161043
1,37811298239;249931;2;201901160644
1,22991518317;17201;0;201901280231
0,864520288126;185868;6;201812301254
1,06039437338;40403;0;201901212232
1,22445129473;21240;1;201901080322
1,12172836612;61710;5;201901192117
1,15493989064;209087;4;201901181051
1,15618250858;200398;2;201901161101
0,867552038857;102050;6;201812300914
0,738452184171;60466;6;201812232105
0,828680151862;193540;6;201812231122
0,842161573283;100704;6;201812231853
1,19118735158;186315;1;201901151032
1,31258535375;88095;3;201901100528
0,890549158906;150992;5;201901050908
1,1673935403;129636;2;201901231927
0,836217800305;25790;4;201901040045
1,20993858047;84236;0;201901142012
1,01902776892;229976;5;201812221425
0,995907985828;94410;1;201901011818
0,842855173565;53299;2;201901022131
0,952609478901;71405;4;201812212221
1,22550119056;161105;6;201901131105
0,73026249008;65463;0;201812241909
1,29348056523;24665;2;201901160210
0,793565326112;148126;1;201812251042
0,820207260583;207717;4;201901041235
1,33338891686;21251;1;201901220041
1,14916957693;169076;6;201901271107
1,36638539703;29733;3;201901170032
1,17347881632;191546;3;201901171053
1,08527573247;16362;6;201812230126
1,15705695634;82998;2;201901232106
1,17591842076;31946;6;201901200415
1,20579812292;181677;0;201901141103
0,697772540505;33579;5;201812290138
1,24283330213;28103;4;201901180242
1,25508889194;28903;1;201901220101
1,22168816153;43133;2;201901162240
1,01779148514;223792;0;201901071533
1,15773736908;156883;6;201901271029
0,812701350009;180821;6;201812301507
0,807004259976;193037;6;201812231443
1,1215475643;189269;1;201901151245
0,718104749669;54374;1;201812252157
0,757064522642;47973;3;201812272228
0,828596658265;52059;3;201901030513
1,33934173641;253365;2;201901160847
1,07402558953;194691;4;201901181830
0,876973714987;153426;5;201901051753
1,21267726749;269797;2;201901231732
1,32946425404;256494;0;201901071649
1,18668190862;214910;2;201901161413
0,831725608882;123097;6;201812230924
1,16138062395;49285;0;201901142205
1,12492493942;180044;6;201901271127
1,07812176334;61189;0;201901212137
1,32560169777;293194;3;201901241731
1,2631914048;87552;2;201901092006
0,804037665515;39353;4;201901040450
1,22014945653;217760;3;201901171415
1,09829505147;203982;1;201901221415
1,22502509035;171328;0;201901141018
1,21584450267;169183;3;201901100648
0,762453314172;24878;2;201812260325
1,01822750683;230273;5;201812291124
0,935509197761;222616;3;201901031604
1,06077829633;201161;4;201901111824
1,1822335949;162052;6;201901201039
0,944155038011;34607;1;201901010230
0,843495615306;204899;5;201901051044
1,01870096015;130110;1;201901011146
0,822931954519;117783;6;201812231820
0,70493390789;56245;1;201812252126
1,39083857949;272934;4;201901180755
1,21341774696;60914;5;201901190623
1,29858512663;23321;4;201901180212
1,4429265392;232792;0;201901140631
1,10737415138;216309;2;201901231404
1,25661863702;240030;4;201901180836
0,802900946933;24220;4;201812281640
1,19150644597;121363;6;201901270931
0,942065067323;179551;0;201812311405
1,18899614978;94546;4;201901252015
0,899990653752;162388;0;201901071034
0,752946214752;51019;2;201812262209
1,32950956206;33404;4;201901180016
1,18054015668;196170;3;201901171102
1,67337365131;308020;3;201901171713
1,29589164688;18617;1;201901080021
1,16484193596;38581;1;201901152305
0,857491162084;49331;6;201901062137
1,19911882791;120352;1;201901081922
1,40346086034;283128;2;201901230710
0,794937554973;29445;2;201901020053
1,19999055503;212297;1;201901151439
0,894540578823;183582;5;201812220853
0,900822697419;146310;5;201901050843
1,27842974833;24622;2;201901160306
0,790080081563;95826;4;201812280706
1,21409474774;22634;2;201901230354
0,798525400425;81612;5;201812290728
1,11519420901;178057;0;201901211158
0,854597098291;215496;5;201901051050
1,14899597452;187641;1;201901151204
0,710250012624;64694;1;201812251956
1,06942788723;219045;5;201901191521
0,9136736808;160343;0;201901071021
1,09305573288;191906;0;201901280943
1,12417348163;237519;5;201812291054
1,55522743175;15301;3;201901100014
0,912277795144;168315;0;201812311443
1,00728351441;195408;0;201901281321
1,12264586323;211504;4;201812211801
1,08022895578;184435;6;201901271431
1,32048480875;23644;5;201901120524
1,11705319903;190967;3;201901101257
1,16179002949;191876;3;201901171129
1,34647367323;283177;1;201901221706
0,708211938944;56845;1;201812252110
0,794338488502;142771;0;201812241342
0,962301666588;20102;6;201901060441
0,728963284141;37930;1;201812250732
1,12544047795;124588;6;201901201822
1,13179297619;111562;6;201901201847
0,699043864367;29912;6;201812300539
0,799661079087;163345;3;201812270903
1,1191574968;183815;0;201901211024
0,881034297083;94904;6;201812301840
0,931952874303;34194;1;201901010316
1,23797102254;47502;1;201901150438
0,985568691369;223167;5;201812221629
1,02544422866;49148;6;201901272118
0,741327399304;53453;6;201812232153
1,45176962914;247461;2;201901090645
1,04503202652;147839;4;201812211906
1,30898436227;112209;2;201901160543
0,981042998271;32583;6;201901272321
1,12957123381;201076;3;201901171335
0,947352963619;138801;6;201901061711
0,784752743609;106242;1;201812251701
1,31116674509;28642;1;201901150112
0,801345424322;167817;6;201812301617
0,811562760478;204394;4;201901041138
0,988282671361;206532;0;201901071813
1,18467211425;81266;0;201901280518
1,18872892625;209371;1;201901151433
0,797156084359;79329;5;201812290724
1,29530491156;34470;2;201901090110
0,95791912137;95324;3;201901031929
1,03468379925;218262;0;201901070821
1,3419626664;257372;4;201901111457
1,28469280036;251984;4;201901180815
1,07433435495;186774;6;201901271441
0,910080325401;200758;0;201812241315
1,23656950625;114784;1;201901080547
0,814897581999;191301;3;201901031304
1,16465912093;111643;0;201901211930
0,949719074309;225581;4;201812281142
0,713513955893;34342;6;201812300120
1,26992572452;30552;6;201901130406
1,12943883595;48218;1;201901222227
0,85986006135;216066;5;201901051042
1,11882539207;56629;1;201901082144
0,758294409549;31129;6;201901060647
0,924992184941;25364;1;201901012338
0,807165610417;32737;3;201901030045
0,966507387344;181700;0;201812310952
1,09750669658;193056;6;201901271325
1,20285188892;172362;5;201901190852
1,0959575044;173795;1;201901151849
0,780005476835;153603;0;201812241617
0,792125372193;28485;3;201901030112
1,22014408958;34605;5;201901260156
0,910259223266;30515;1;201901010403
1,13074382816;113456;6;201901271840
0,807662553863;201969;3;201901031401
2,48688940869;373949;1;201901081649
1,47613961374;297519;2;201901230744
0,755915274525;32210;5;201901050132
1,3278513197;238049;4;201901110748
1,42970868529;253679;1;201901080830
1,25556705673;120208;3;201901171949
0,727405698926;32775;4;201812280418
1,18012749479;169196;6;201901131430
0,785908382811;32419;4;201901040415
0,844612936123;160941;5;201901051741
1,19277623943;159286;6;201901201034
1,30859342639;27033;2;201901160046
0,811977171412;63335;5;201901052102
1,78650083555;288227;2;201901090755
1,23540811679;235004;1;201901151809
1,13387514577;169880;6;201901131603
1,06242528994;218190;2;201901231816
1,13505651564;164601;6;201901131627
0,846042532203;199599;6;201812231219
1,27180826951;270515;1;201901221736
1,2778538725;52549;2;201901090448
1,11012334603;179304;2;201901161844
0,769947786214;118135;1;201812251423
1,17074903573;250524;2;201901231524
0,806794188683;162659;6;201901061209
0,765172070195;21672;1;201812250450
1,48146711519;273974;2;201901160820
0,854167767296;38608;1;201901012251
0,724655522324;59265;3;201812272132
1,26895474017;110911;6;201901130930
1,18423256905;223199;5;201901191009
1,23052369245;98514;1;201901080535
0,930459054944;209723;4;201812281003
0,951026178026;192850;6;201812301348
1,04859241223;248378;5;201812221353
1,16338996263;218302;5;201901121441
0,802620847894;173594;3;201901031020
0,755893387214;182311;0;201812241438
1,14975691616;31160;0;201901280022
0,858681922312;119324;6;201812301743
0,819160943369;53100;6;201812302101
1,29605426417;34580;6;201901130151
0,817158587734;193855;6;201812231325
1,3253827286;21717;3;201901240053
1,20225058957;32520;6;201901200306
0,772244405227;47154;6;201812230012
1,17532811842;26941;0;201901210230
1,14496746408;169661;6;201901201136
1,241510729;30347;6;201901130449
1,26708367989;52713;0;201901140441
0,903766765647;69570;2;201901022016
1,52235313724;305715;3;201901240802
1,0512780668;244119;4;201901041709
0,805957129353;49832;5;201901052317
0,816243012255;181050;6;201812301225
1,23941299518;160889;5;201901120859
0,693541809559;57222;0;201812242119
0,705598244228;29757;2;201812260144
1,2002174111;26073;2;201901230245
1,07961147248;63434;0;201901212131
1,09110328326;198275;0;201901211409
1,12971226533;43501;1;201901082223
0,791070286333;58212;5;201812222243
1,39764030671;23562;4;201901110133
1,17128021217;63906;5;201901122100
1,06019912414;93981;0;201901071938
0,952065570836;79826;0;201812311906
1,27899763536;26014;4;201901180206
0,813048834618;25867;3;201901030239
0,772988123625;36765;0;201812240514
1,18167686959;195483;3;201901171025
1,05117174967;125552;0;201901071908
1,14733142195;72257;1;201901222119
1,21655350017;63264;3;201901102142
0,964683741822;188200;0;201812311402
1,06805685571;245655;4;201901041659
0,763797994283;21858;1;201812250507
0,809752980546;166560;6;201812301620
0,911744569052;30870;1;201901010347
1,18499837015;245232;0;201901211525
0,747875367436;34842;4;201812280053
1,02534670209;199579;0;201901281416
0,781183686352;154885;2;201812261645
0,909388293466;23273;3;201901030049
1,4540490074;261740;1;201901150823
1,07264904642;190316;6;201901201426
0,722046455659;64186;1;201812250846
0,797671875536;169537;4;201901040914
0,754682688395;34658;3;201812270053
0,729830522863;34658;4;201812282231
0,808456841975;168156;6;201812301156
1,14519035858;225570;4;201901251102
1,12563475493;227141;4;201901251208
0,826641107075;86238;5;201812291927
1,29902310788;26331;2;201901160136
1,27217741983;194442;1;201901150624
1,15129828026;238620;5;201901191228
1,05340356693;199127;2;201901231129
1,21972710543;76006;5;201901190650
1,25638421807;91512;3;201901172029
1,30619026604;117437;3;201901170548
1,13869132997;169220;4;201901181859
1,24086269667;262825;5;201812221035
1,08942472906;69036;6;201901202027
0,925346691451;224770;3;201812271638
1,18065693132;178950;2;201901091027
1,19199029813;68531;4;201901112147
1,11074624828;191770;3;201901171840
1,22218389052;46113;6;201901270024
1,22343442993;34045;5;201901260203
0,847509514284;19523;2;201812260451
0,846270220273;213507;4;201901041333
0,87347829463;186680;6;201812301342
1,16646725614;227193;4;201901181237
1,12511664943;118378;6;201901271832
0,749191067085;46028;2;201812262237
0,833896721262;161740;3;201901031827
1,25477211912;119966;3;201901101928
0,959168914894;98977;6;201901060859
1,18753169068;260872;5;201812221106
1,03975014576;220504;2;201901021545
1,161709479;67704;2;201901232148
1,45044412158;287155;3;201901171638
0,746216247489;51873;6;201812232214
1,09007508885;55941;6;201901270721
1,21884406059;32312;5;201901260312
1,06511656076;235228;3;201901031616
0,942879485696;48711;1;201901010201
1,19686733207;205453;3;201901171104
1,06336250633;192582;6;201901201439
1,19904461497;16417;0;201901070303
1,59278268295;298478;2;201901161718
1,30666006905;28786;3;201901170254
1,1464312168;235233;5;201901191226
1,28972458869;18350;3;201901240331
0,83765036665;159576;6;201812301043
1,51945340383;275011;2;201901160715
0,892868133146;208413;2;201901021730
1,16471216359;211810;2;201901161426
1,13439198237;199575;4;201901111036
2,14935083171;359596;0;201901141341
0,817422837225;23115;4;201812281601
1,29957153672;31287;3;201901100406
0,904807728515;79478;4;201901040600
1,27087611954;276630;2;201901231616
1,32363736724;25414;0;201901140142
0,749844512298;29259;1;201812250142
1,41808973054;18544;0;201901140149
0,799620285274;29732;5;201901050301
1,29903077565;33191;5;201901190132
1,12862989357;190886;4;201901111035
1,17919999537;35831;3;201901172344
1,03643214049;19780;2;201901020038
1,19828530209;240885;3;201901171813
1,21532373384;118861;2;201901230544
1,22705537571;124454;1;201901080553
0,83205852485;119932;6;201812231659
1,37951107106;30512;4;201901110112
0,98298196508;217413;5;201812291025
1,03985364079;36157;6;201901202243
1,14464844873;170830;6;201901131539
1,14785678754;58037;1;201901152153
1,08476333072;50966;6;201901270703
1,26234263294;256746;4;201901250703
0,842424911671;164413;5;201901050930
0,756138079999;38744;6;201812302203
0,869323499514;104519;6;201812301826
0,796546059364;90670;1;201812251750
0,930288495203;206386;5;201812221624
0,806237332641;29517;3;201901030101
1,12303817081;43332;0;201901210418
0,714264895006;60935;2;201812262142
1,09944196813;26242;0;201901280246
1,29719817943;261164;3;201901171555
1,84577318326;292467;2;201901090747
1,25227079725;30226;4;201901250053
1,34534080858;22446;3;201901170300
1,09742338346;59855;5;201901122302
0,909659401805;27439;1;201901010603
1,41292632623;244232;1;201901150640
1,19502009909;185642;2;201901090944
1,15919687584;253140;3;201901241804
0,822743592809;142055;4;201812280819
1,32158369991;272682;4;201901181509
0,932786330154;203867;5;201812221603
0,840466402886;37428;5;201812220403
1,50302079062;277606;2;201901160758
1,05616845383;99702;1;201901011037
0,856329569122;36561;1;201901012318
1,2057093135;56828;5;201901190617
1,25331499795;30523;2;201901230011
1,38827870524;281185;2;201901230723
1,28268505059;24545;4;201901110405
0,847725107966;73842;5;201901050712
1,69774669494;294968;1;201901150758
0,706298400859;29904;6;201812300325
1,30344471011;23999;4;201901110339
1,05635384152;205115;5;201901191622
0,728271160131;31803;4;201812280342
1,23900599765;217164;5;201901121014
1,25894179948;232593;5;201901121103
1,15837381711;172850;6;201901201129
1,27111637733;184354;0;201901140937
1,36945897838;236620;2;201901090854
0,973551923994;101850;2;201901020621
0,799316771291;97937;3;201812270655
0,888996119887;188578;5;201812221712
1,21390135048;74398;4;201901182102
0,904440379349;27135;0;201901070248
1,31938979007;44613;6;201901130014
0,774124917333;28042;2;201901020336
1,22920919182;189987;1;201901150931
0,819444957851;33137;0;201812310017
1,1473764784;157409;1;201901151905
0,843245775992;183877;4;201901040938
1,08870222288;187025;3;201901241034
0,789897727467;95063;2;201812261907
1,12584091866;198204;1;201901081432
1,38422747267;18340;3;201901170222
0,779390896354;23351;2;201812260348
0,943502361594;139433;6;201901061726
1,16872500473;216065;3;201901240911
1,0210721444;70550;1;201901010943
1,21402089479;74379;3;201901102122
0,894636013549;97299;5;201812220726
0,690845485326;57512;0;201812242140
1,24780893552;278240;4;201901251455
1,39780677742;292323;3;201901240825
1,59078236854;5805;1;201901150050
1,24688816727;242854;4;201901111435
0,74753983579;177853;0;201812241517
1,29091822562;27629;3;201901100342
0,718001536951;37828;1;201812252356
0,819230539955;173849;6;201812301211
0,804578632325;29318;3;201901030055
0,825177177848;27032;6;201901060146
1,12392164222;189100;0;201901211109
1,35831501256;276399;0;201901280815
0,734585889906;35081;5;201901050456
1,239762777;135082;2;201901161918
0,797748110015;166771;6;201901061137
1,18534321987;226815;5;201901121326
1,20179931247;223566;0;201901210906
0,883646507547;152582;6;201901061049
0,986033831262;193256;0;201901281414
1,17734760028;63491;5;201901122041
1,00871704226;237926;5;201812221358
1,2104922989;67887;3;201901102133
1,1562970869;63921;3;201901242201
0,858242948785;37539;5;201812220227
1,06180649406;47931;6;201901202200
1,04028206323;84349;1;201901011007
1,0471452772;194821;1;201901221830
0,73820196753;43468;4;201812282347
0,817370284495;41408;6;201901060033
0,927723115323;21268;4;201901040240
1,32916722095;249693;3;201901170646
1,39888985961;273157;2;201901161615
1,19192752044;85815;3;201901242059
0,966487085;99786;0;201812311812
0,900591411172;74845;2;201901020545
0,806761777892;40949;6;201901060652
1,79715598126;292082;0;201901140710
1,31671722403;259775;4;201812211711
0,997117849919;229524;3;201901031735
0,781416658162;37810;0;201812240027
1,14620893121;252157;4;201901251352
0,9197198708;34556;5;201812220257
1,22439867982;136711;3;201901101917
1,18391928542;189814;0;201901141414
1,44630596896;296355;4;201901181700
0,746087742932;32391;3;201812270051
1,18785402295;27518;2;201901230323
0,954078567771;238141;3;201812271417
0,771031270164;80086;2;201812260820
0,781310037257;95334;3;201812271917
1,25627932858;76529;4;201901180524
0,980091920942;219391;5;201812221533
1,13145958099;204722;4;201901181058
1,0442271895;181935;2;201901231844
0,830136568526;170870;0;201901071151
1,18296834565;44526;4;201901112358
1,19441971838;110573;1;201901081927
1,2760714856;26177;1;201901220102
1,17846658649;28828;2;201901230328
0,972469005385;225063;5;201812291323
1,22725794026;47232;6;201901270019
1,14443204652;181902;4;201901111002
1,34504291662;29206;2;201901090030
0,924156074196;218828;3;201812271654
1,01870854477;101458;4;201812212003
1,08381646248;78712;6;201901271954
1,30035354134;135522;6;201901131002
1,17964850537;37580;4;201901250254
1,47685771401;262046;0;201901070728
1,03215031094;203269;3;201901241327
1,33266205126;274248;0;201901211724
1,11696034513;62249;5;201901192108
1,20087723175;248788;0;201901211558
1,46246759146;294426;0;201901280707
0,739140389899;31735;4;201812280059
1,1717593569;187997;2;201901161021
0,993798754204;74504;0;201901072016
1,16009966278;199334;4;201901180936
0,815439875815;182010;6;201812301320
1,05154932613;128890;0;201901071903
0,862825335802;182926;5;201901050942
0,956222786177;38909;0;201901072231
1,22388896332;77286;3;201901172131
0,893425580257;23540;6;201901060336
1,03165753764;193457;2;201901231259
0,706180852379;29628;2;201812260125
1,28044932146;128067;4;201901180601
1,31329942673;20246;2;201901230123
1,22522266063;273406;2;201901231720
0,90978956086;170668;0;201812311518
1,156522999;202788;1;201901151344
1,21233084499;177368;4;201901180616
0,802499792912;146036;2;201812261721
1,16234041545;45604;6;201901132201
0,782613111492;109579;2;201812261831
0,812534021712;35423;0;201812310621
0,761714852347;54711;4;201812282202
1,19340241841;222774;4;201901111239
1,20690181838;35616;6;201901200130
0,803950272915;102244;1;201812251722
1,18218936714;25369;0;201901210231
1,26210836711;45833;2;201901090431
1,21982796491;175644;0;201901141028
1,38138066006;27163;5;201901120026
1,12187758488;182467;6;201901201223
1,00001951083;229308;5;201812221444
0,749939330215;41192;2;201812262315
0,7180774079;66811;2;201812260752
0,798028371763;44114;4;201901042328
0,79761517237;174005;3;201901031038
1,37337785252;27756;3;201901100055
1,70549086648;303305;1;201901151714
0,705859162206;60169;1;201812252037
1,25771249967;28320;2;201901160321
1,22475241044;36080;5;201901260050
1,29541671494;24810;1;201901150206
1,1845511011;34728;6;201901200233
1,30479729801;135171;3;201901100556
0,92896112375;62221;0;201812310651
1,09096056064;179751;1;201901081215
1,10400485418;237486;4;201901251253
1,156220041;34466;5;201901260418
0,750219925396;49895;4;201812282251
0,81245451728;202196;3;201901031348
0,703205628305;55831;0;201812242000
1,18471922724;157783;4;201901181901
1,05369056102;41038;0;201901212257
0,961999760105;214895;2;201901021723
0,692287285924;30129;2;201812260509
0,90947966162;146291;1;201901011454
0,793380827602;64237;5;201812222148
1,09107891928;70247;0;201901212114
1,07345986857;215240;5;201901191524
1,85892014611;293882;2;201901090735
0,82598008167;66478;4;201901042131
0,900563854764;149224;1;201901011523
1,13458218099;50303;5;201901122332
1,28382625359;11304;3;201901030226
0,824693196694;110709;6;201812231835
0,863752127492;43341;1;201901012148
1,04555165392;233338;0;201901071728
0,829792050141;178608;6;201812301246
1,21418747404;67106;6;201901130752
0,837072968673;184388;6;201812301241
1,17029132678;141597;0;201901211900
1,12052460594;54497;5;201901122316
0,806905904396;49725;5;201901052326
1,00699558671;89772;4;201812212032
1,24234703902;33637;4;201901250039
0,781628908964;32701;4;201901040428
0,821526435276;165416;4;201901040830
1,03059524898;194639;0;201812311250
1,02507328922;58301;6;201901272046
0,910431692695;143729;1;201901011542
1,34482845869;28702;2;201901090029
0,770883698342;52781;5;201812292210
1,14244902875;166083;5;201901121738
0,826836141244;205813;3;201901031445
1,15499209598;211224;3;201901101438
1,08863363486;31733;6;201901270532
1,27252356645;5981;6;201812300028
0,744300565888;31697;5;201901050312
1,21224880157;34077;5;201901260304
1,12501485182;87726;6;201901201947
1,15274432009;66778;6;201901132013
1,19752055719;37391;6;201901200132
0,767273638361;131292;1;201812251354
1,01516470671;191812;0;201812311314
0,948753902098;52360;1;201901010146
1,17267623965;194215;2;201901091244
1,16549059365;49049;6;201901132144
1,09964192371;205711;4;201901251045
0,820243477822;165063;6;201812301151
1,08834896756;170510;6;201901201701
0,80125563587;173448;3;201901031024
0,794042773668;143156;1;201812251144
1,39963601523;22747;5;201901120136
